seqname,tax_id
323292,f__Xanthomonadaceae
177379,f__Ruminococcaceae
1879074,f__Erysipelotrichaceae
320922,s__lausannensis
320923,o__Clostridiales
332507,f__Ruminococcaceae
244390,g__HTCC
4433579,p__Cyanobacteria
2206339,c__Clostridia
4435891,o__Acidimicrobiales
4370405,g__Fusobacterium
185165,g__[Ruminococcus]
185164,f__Ruminococcaceae
185167,f__Thermoactinomycetaceae
185162,f__S24-7
623302,f__Thermogemmatisporaceae
1127114,f__Xanthomonadaceae
101788,s__benthica
983335,g__Streptococcus
4350798,o__SB-34
157664,g__Parabacteroides
581914,f__Piscirickettsiaceae
101785,f__Nostocaceae
2047564,o__HMMVPog-54
4375151,o__[Entotheonellales]
4375157,o__p04_C01
28732,g__Bacillus
1133744,c__ABY1
124193,f__Marine_group_III
4481464,g__Ruminococcus
4463684,o__iii1-15
4463685,p__MAT-CR-M4-B07
1126448,g__Trueperella
535432,f__Armatimonadaceae
4467330,f__Rhodocyclaceae
1114845,p__Acidobacteria
1126447,o__iii1-15
4419011,f__0319-6A21
489671,s__epidermidis
326788,o__Clostridiales
140230,g__Olivibacter
140235,g__Comamonas
4368965,f__Hyphomicrobiaceae
563023,f__AKIW874
700339,g__Pontibacter
4368962,c__RB25
45178,f__Xenococcaceae
822076,g__Inquilinus
550765,c__ABY1
550761,g__Bacillus
593790,o__LD1-PB3
582298,f__Moraxellaceae
277885,c__Gammaproteobacteria
741599,f__Ruminococcaceae
652571,f__Desulfobulbaceae
4433720,f__Clostridiaceae
2710946,f__Peptostreptococcaceae
326517,g__Paludibacter
512172,g__Candidatus_Xiphinematobacter
4004072,f__Flammeovirgaceae
189690,f__Lachnospiraceae
203418,f__Solirubrobacteraceae
261882,s__flexus
203413,f__Pirellulaceae
909401,o__Clostridiales
203417,c__B142
4399361,p__KSB3
2649117,o__WD2101
2649114,o__Phycisphaerales
2649115,o__Phycisphaerales
4219252,c__PRR-11
2649113,o__Phycisphaerales
4399367,f__At425_EubF1
557085,o__Sphingobacteriales
791451,o__C20
557083,o__H39
161764,o__Bacteroidales
3200097,g__Fulvimarina
1134217,o__Rhizobiales
4323916,f__Desulfobacteraceae
4330207,f__Hyphomicrobiaceae
4330206,o__Rhizobiales
4330205,o__Rhizobiales
1107259,g__Desulfococcus
588200,k__Bacteria
273171,o__Clostridiales
582431,c__Betaproteobacteria
360890,o__Clostridiales
185888,g__Bacteroides
4413903,f__Lachnospiraceae
4393332,g__Gallionella
543541,s__alcaligenes
583522,f__Veillonellaceae
1141031,s__furvescens
1141030,f__Ruminococcaceae
1777396,o__RB046
543547,p__NKB19
1141034,o__S0208
543548,p__OD1
1109067,s__organophilum
113247,o__SC-I-84
138575,f__EtOH8
138570,g__Friedmanniella
4429124,f__[Acidaminobacteraceae]
211824,g__Leptospira
703440,f__Prevotellaceae
4469654,f__Xenococcaceae
211820,f__S24-7
211821,o__[Pedosphaerales]
4469651,o__NB1-j
164471,g__Paracoccus
307297,f__BS11
226992,g__DA101
113244,o__Myxococcales
2658414,g__Limnobacter
307291,f__Ruminococcaceae
805443,o__Thiohalorhabdales
666390,o__DS-100
949248,g__Nocardioides
307299,f__Ruminococcaceae
4429123,o__agg27
4446247,g__Cardiobacterium
3652068,s__ruddii
541944,f__Chromatiaceae
322508,f__Ruminococcaceae
5364,g__Rhizobium
353616,f__Planococcaceae
353615,f__Ruminococcaceae
556356,f__Synergistaceae
556357,f__Neisseriaceae
322505,f__Lachnospiraceae
2485442,g__Paludibacter
626424,f__Xanthomonadaceae
172296,g__Ruminococcus
179744,o__Clostridiales
4377174,f__Ectothiorhodospiraceae
4377176,f__kpj58rc
992354,s__acnes
4377173,f__Coxiellaceae
267169,f__Rhodobacteraceae
271762,f__Lachnospiraceae
4407958,o__Flavobacteriales
329282,o__Clostridiales
4407951,f__Helicobacteraceae
4407952,g__Persicirhabdus
4407953,c__BD1-5
11054,f__Helicobacteraceae
291591,f__Lachnospiraceae
849553,f__[Chthoniobacteraceae]
4434849,g__Thalassomonas
291596,f__Lachnospiraceae
3330560,g__Euzebya
538459,g__Butyrivibrio
1046254,g__Spirosoma
2548159,g__Dorea
4325985,o__Myxococcales
4325983,f__Pirellulaceae
688662,g__Desulfovibrio
1090647,f__Sphingobacteriaceae
394219,g__Roseococcus
156946,o__Legionellales
156943,f__Halobacteriaceae
1140784,g__Filifactor
976450,g__Hymenobacter
277698,g__Bacteriovorax
114578,f__Rs-045
4352233,g__Pseudomonas
181176,g__Coprococcus
4356519,o__Bacteroidales
114572,s__fragi
114573,s__mexicana
549538,g__Dokdonella
549531,f__Desulfobulbaceae
3795561,g__B-42
4359213,f__Lachnospiraceae
754270,c__Gammaproteobacteria
575785,f__Streptomycetaceae
311641,o__Bacteroidales
311640,o__Rhizobiales
4421298,g__Geobacter
318928,g__Ruminococcus
197521,f__Ruminococcaceae
337922,f__Pelagibacteraceae
4421297,g__Geobacter
1147067,c__EC1113
4361627,c__SBRH58
212501,g__Rhodoplanes
1550056,f__Bacillaceae
184525,g__Coprococcus
4361628,c__WCHB1-03
163903,f__Sulfobacillaceae
256536,o__Ellin6513
803166,f__Cystobacteraceae
803167,f__Enterobacteriaceae
960983,f__Paenibacillaceae
544669,o__Stramenopiles
266690,f__Aquificaceae
683891,g__Rhodobacter
813017,o__Bacteroidales
266697,o__Clostridiales
4408014,g__Marinobacter
213456,c__Anaerolineae
213454,g__Roseiflexus
296061,f__Ruminococcaceae
296062,f__Lachnospiraceae
296065,f__Ruminococcaceae
296064,o__RF32
313925,c__Alphaproteobacteria
1047124,f__Moraxellaceae
4373124,o__IF025
833592,c__Deltaproteobacteria
313926,f__Arctic95B-10
4443106,c__OP11-1
4373120,o__WCHB1-41
3765807,f__Lachnospiraceae
645840,g__Thioalkalimicrobium
3510171,o__Clostridiales
922261,g__Flavobacterium
4386018,o__Clostridiales
259212,f__Clostridiaceae
764685,o__Chromatiales
764684,g__Candidatus_Portiera
764682,g__Pseudomonas
576499,f__LD19
576498,s__alaskensis
4323139,g__Bacillus
4323138,f__Rubrobacteraceae
259218,f__Lachnospiraceae
3327295,g__SC103
889661,g__Jeotgalicoccus
1026524,g__Oscillospira
673048,g__Desulfovibrio
673043,c__Deltaproteobacteria
4442777,s__johnsonii
3138840,o__T8-B82
787618,g__Verrucomicrobium
3473628,g__Sulfurimonas
4353041,o__Legionellales
110380,f__Alteromonadaceae
574432,f__Intrasporangiaceae
93999,f__Oxalobacteraceae
187835,f__Ruminococcaceae
187837,f__Lachnospiraceae
187838,g__Bacillus
555754,f__Ruminococcaceae
835758,o__Acidimicrobiales
2883595,p__MAT-CR-M4-B07
566462,g__Candidatus_Koribacter
835750,o__Pasteurellales
1141818,f__Rhodobacteraceae
202308,g__Prochloron
4458998,o__Solirubrobacterales
669665,g__Candidatus_Solibacter
545538,o__Sva0725
545536,f__mb2424
306074,f__Legionellaceae
545535,f__Hyphomonadaceae
545533,o__HMMVPog-54
4470134,f__Syntrophobacteraceae
4470135,f__Cytophagaceae
4451731,g__Bdellovibrio
154519,f__Koribacteraceae
354150,g__Desulfovibrio
4470132,f__Clostridiaceae
154513,f__Thiohalorhabdaceae
4470138,g__Ardenscatena
4470139,f__Geodermatophilaceae
586307,c__Gammaproteobacteria
1521670,s__infernorum
247831,g__Helcococcus
4427000,o__Bifidobacteriales
4372132,g__Pseudomonas
4442774,f__Ruminococcaceae
562638,f__Flavobacteriaceae
1737717,f__Desulfobacteraceae
261373,o__Clostridiales
562639,g__Luteolibacter
261375,o__Chromatiales
1866,g__Geovibrio
809239,g__Chroococcidiopsis
776019,o__Clostridiales
765554,f__auto67_4W
1142548,o__Bacteroidales
642096,o__Legionellales
294747,f__Ruminococcaceae
553347,f__Desulfobulbaceae
192634,g__Blautia
4365016,s__ochracea
4263468,f__Rhodobacteraceae
4395852,g__Vibrio
2662130,s__parvula
2726912,o__Bacteroidales
197578,f__Ruminococcaceae
4315097,g__Bacteroides
220913,g__Spirosoma
570421,f__Lachnospiraceae
445304,g__Facklamia
4315090,f__Gemmataceae
578231,s__johnsonii
578230,f__Ruminococcaceae
567738,c__Alphaproteobacteria
4327934,c__Betaproteobacteria
1138231,f__Victivallaceae
4340528,g__Desulfomonile
572494,f__Gaiellaceae
572498,o__GCA004
289362,g__Akkermansia
289363,f__Victivallaceae
235533,g__Desulfitobacter
544950,f__ML1228J-1
113654,o__Clostridiales
113650,o__Bacteroidales
542082,f__Cytophagaceae
1129191,c__Endomicrobia
3476903,f__Anaerolinaceae
142182,f__Lachnospiraceae
142183,f__Ruminococcaceae
104946,f__Helicobacteraceae
536847,f__Rhodocyclaceae
252679,s__fallax
2855257,g__Modestobacter
20571,o__Chromatiales
4295417,s__ochracea
4295410,g__Desulfotomaculum
143852,g__Candidatus_Azobacteroides
4480974,o__SS1-B-03-39
4372639,f__Lachnospiraceae
62701,f__Spirochaetaceae
4295418,g__Treponema
62707,f__Nitriliruptoraceae
173654,f__Enterobacteriaceae
637184,o__iii1-15
347413,f__Ruminococcaceae
347412,f__Chromatiaceae
174320,o__Clostridiales
2036368,o__Myxococcales
508943,s__agglomerans
232532,g__Bdellovibrio
3171078,g__Euzebya
4362546,f__Flavobacteriaceae
4362545,g__Clostridium
195363,f__Lachnospiraceae
278219,f__[Caldiarchaceae]
138705,g__Thiomonas
148755,g__Acholeplasma
278210,g__Gemmatimonas
808728,f__Sphingobacteriaceae
769319,o__PeHg47
607760,o__Syntrophobacterales
4412849,g__Butyrivibrio
272076,f__Lachnospiraceae
3996148,s__parvula
272072,o__Clostridiales
805135,o__Ellin6513
4310319,f__Pseudonocardiaceae
4432760,c__Deltaproteobacteria
731384,o__S0208
301620,o__Clostridiales
301621,f__RFP12
4461531,o__Acidimicrobiales
269373,o__Clostridiales
291902,g__Ruminococcus
223897,f__Moraxellaceae
291906,f__Ruminococcaceae
198285,f__Ruminococcaceae
198282,f__Lachnospiraceae
347166,o__Clostridiales
1095960,g__Kaistobacter
4480392,s__aerophilae1
729923,g__Candidatus_Portiera
534742,g__Dechloromonas
72153,f__Sphingomonadaceae
4419659,o__MSBL9
3671749,o__IF025
114965,g__Flavobacterium
114964,s__vaginalis
338734,g__WCHB1-05
471180,g__Bifidobacterium
584815,f__[Mogibacteriaceae]
149402,f__Lachnospiraceae
330509,g__Leptolyngbya
4640,g__Hyphomicrobium
4096855,g__Actinomyces
111244,o__Rhodophyta
131775,f__Micrococcaceae
4347893,f__Flavobacteriaceae
333859,f__[Mogibacteriaceae]
4331723,g__Ruminococcus
91901,g__Halothiobacillus
4301050,f__Sphingomonadaceae
1121016,c__Gemm-2
4483288,p__FBP
759088,c__S085
522005,o__Myxococcales
1055600,g__Geobacter
606492,f__Halobacteriaceae
273303,o__Clostridiales
1078027,g__Pseudomonas
51942,f__SM1B02
3226247,g__Mariprofundus
356144,s__reuteri
815369,g__Epulopiscium
356148,f__Lachnospiraceae
4478367,g__Bacteroides
1100718,o__Alteromonadales
3740289,f__Rikenellaceae
344331,f__Isosphaeraceae
344330,o__Clostridiales
228981,g__Rhodoferax
3700608,f__Oxalobacteraceae
344337,f__Ruminococcaceae
340935,f__BS11
228988,o__Clostridiales
73685,f__DHVEG-1
4417565,c__Alphaproteobacteria
151263,g__Paenibacillus
1094453,g__Kaistobacter
4339489,c__Alphaproteobacteria
4336627,f__Pirellulaceae
4410699,o__OPB11
151268,o__GW-22
1039568,f__Chitinophagaceae
3561138,g__Lysobacter
246497,g__Pelotomaculum
101000,f__Xanthomonadaceae
923909,g__Granulicatella
801937,c__SJA-28
292529,g__YRC22
5158,g__Phyllobacterium
4401777,c__Alphaproteobacteria
551567,g__Erythromicrobium
4401772,o__Flavobacteriales
2503604,f__Verrucomicrobiaceae
551562,f__Ruminococcaceae
3192611,c__Anaerolineae
145246,o__Bacteroidales
2905448,f__Pirellulaceae
553697,g__Paenibacillus
93503,f__Rhodospirillaceae
3680006,g__Dorea
4396138,s__breve
101237,o__Clostridiales
93508,c__Gemm-1
815989,f__Bacillaceae
837283,f__Aeromonadaceae
2528260,f__Lachnospiraceae
1083508,f__Xanthomonadaceae
593056,f__JTB38
303080,g__Prevotella
4379413,g__Limnohabitans
4298791,g__Selenomonas
27088,g__Alkalibacterium
537920,g__Gallionella
183815,o__Clostridiales
4348122,g__Bacteroides
183812,f__Lachnospiraceae
537927,f__Desulfobacteraceae
155841,o__Sphingomonadales
589000,f__Lachnospiraceae
4336582,f__Geobacteraceae
589007,f__Lachnospiraceae
4336589,p__GN01
85218,g__Mycoplasma
4380572,o__Ellin6067
205159,g__Ruminococcus
4465948,o__Cytophagales
205155,f__Ruminococcaceae
951572,g__Staphylococcus
205156,g__Rhodoplanes
1143087,c__SAR202
309018,o__WCHB1-41
270829,f__Pirellulaceae
3087744,f__Gemmataceae
204681,g__Blautia
3087743,f__Caldilineaceae
204684,f__Haloplasmataceae
693333,f__Rhodospirillaceae
444857,g__Fusobacterium
550219,o__iii1-15
550218,g__Fimbriimonas
611757,f__Rhodobacteraceae
4419317,g__Methanosarcina
1815717,g__Prevotella
4419310,f__Xanthobacteraceae
550213,f__Saprospiraceae
146743,s__budapestensis
338200,g__Pseudomonas
321503,f__Pirellulaceae
321502,f__Pelagibacteraceae
795765,p__Proteobacteria
4334566,c__ODP123
700746,c__S085
748359,f__Clostridiaceae
4334561,o__Rickettsiales
1442,f__[Fimbriimonadaceae]
1119107,f__Rhodospirillaceae
742734,o__Chromatiales
629404,g__Comamonas
2990833,o__BB36
4394791,f__[Exiguobacteraceae]
4351766,f__Aerococcaceae
4379416,o__Ellin6513
726866,f__Ellin6075
362968,s__prausnitzii
972342,g__Nocardioides
972341,f__Oxalobacteraceae
314698,g__Prevotella
297529,s__producta
4351768,f__Pirellulaceae
297525,g__Streptococcus
362965,f__Micrococcaceae
1049036,o__SB-34
809581,f__Methylococcaceae
809583,f__Sphingomonadaceae
255714,o__pMC2A384
2190102,f__Clostridiaceae
2190100,f__Clostridiaceae
105269,o__Euglenozoa
134653,f__Rhodobacteraceae
3294232,g__Rhodoplanes
4343704,f__Cytophagaceae
4422009,o__Flavobacteriales
535561,o__LD1-PA13
105264,g__Bacillus
891034,s__parainfluenzae
1114789,o__CCM11a
891031,s__multivorum
133382,g__Rhodoplanes
3202924,s__acnes
4332594,g__Cellulomonas
185034,o__Clostridiales
663701,g__Acetobacter
4332593,o__Actinomycetales
4081500,c__PRR-11
4411784,g__Thalassomonas
317765,f__Francisellaceae
522511,s__prausnitzii
342319,o__Myxococcales
337068,g__Paludibacter
583095,f__0319-6G20
188008,f__Lachnospiraceae
1112558,g__Spirochaeta
2684914,o__104A5
1107873,f__Piscirickettsiaceae
621636,c__PBS-25
1107877,c__Mollicutes
138009,s__muralis
1112550,o__RB41
41476,g__Alcanivorax
1112552,o__DS-18
1112553,g__Sphingobium
698452,c__MB-A2-108
274239,f__Erysipelotrichaceae
1111090,f__Nitriliruptoraceae
202212,g__Marinobacter
3156619,g__Clostridium
1111095,f__Thermogemmatisporaceae
620585,o__Stramenopiles
202214,c__TA06
714,f__[Methanomassiliicoccaceae]
711,f__[Methanomassiliicoccaceae]
2758459,f__Verrucomicrobiaceae
511013,g__Proteiniclasticum
714033,g__Arcobacter
714032,c__SJA-4
2669303,f__DHVEG-1
628759,p__Gemmatimonadetes
590934,g__Entomoplasma
590936,o__Stramenopiles
590937,g__Octadecabacter
4380756,c__Epsilonproteobacteria
4344155,f__OM27
208479,g__Butyricimonas
4380753,c__Epsilonproteobacteria
533466,c__3BR-5F
4344153,g__Cyanobacterium
837023,c__Alphaproteobacteria
140059,g__Desulfovibrio
837026,f__Pelagibacteraceae
208470,c__Alphaproteobacteria
232511,g__Candidatus_Portiera
260396,c__SJA-4
70991,f__ANME-2c
571293,o__Myxococcales
2748302,c__MCG
233648,g__Coprococcus
4326515,f__Marine_group_II
556212,g__Alcanivorax
1123290,f__Nitriliruptoraceae
556217,f__PRR-10
556214,f__Ruminococcaceae
343047,g__Dorea
343044,o__Holophagales
1649257,o__AKAU3564
3595946,c__ZB2
76599,g__Geobacter
747615,f__Rhodocyclaceae
234912,g__Clostridium
272461,o__GMD14H09
828833,f__Aeromonadaceae
589827,o__S0208
4347172,o__Myxococcales
589822,g__Blautia
3798905,o__S-BQ2-57
239739,f__Nocardioidaceae
549048,g__Paulinella
1960569,s__hiranonis
3798902,f__Methylocystaceae
4341067,f__[Thermodesulfovibrionaceae]
4428299,g__Bacillus
4341065,c__S085
1790396,s__johnsonii
830732,g__Pontibacter
4341069,f__A714017
4341068,o__SB-34
439204,s__firmus
183044,g__Blautia
183045,f__Lachnospiraceae
4465164,f__Cryomorphaceae
183043,f__Ruminococcaceae
183048,f__Ruminococcaceae
183049,s__prausnitzii
4384377,f__[Cerasicoccaceae]
4381081,c__OP11-4
4381083,f__Desulfobulbaceae
4381082,f__Desulfobulbaceae
4417958,f__Cytophagaceae
325975,g__KSA1
325973,g__Leptolyngbya
3483793,f__Enterobacteriaceae
993455,f__Xenococcaceae
269870,f__kpj58rc
2981822,o__Spirobacillales
131759,f__Veillonellaceae
812610,g__Lactobacillus
716623,f__Rhodospirillaceae
276091,f__Lachnospiraceae
276096,f__Hyphomonadaceae
109624,g__Mogibacterium
557795,o__Bacteroidales
4369380,o__Bacteroidales
4369382,g__Blautia
279314,f__Rhodobacteraceae
279315,g__KSA1
3209292,f__Sediment-4
2280478,g__Epulopiscium
819906,g__Plesiocystis
681014,f__Bacteriovoracaceae
298871,g__Arthrobacter
4432134,c__Gammaproteobacteria
4432132,o__Chromatiales
4432130,f__Piscirickettsiaceae
4432131,f__Piscirickettsiaceae
393051,o__Actinomycetales
137356,g__SGSH944
576305,g__Desulfococcus
4341684,f__Ruminococcaceae
4341683,g__Dorea
4341680,g__Dorea
4372503,f__RB40
576308,g__Flavobacterium
4439810,o__CV90
4460075,c__PRR-11
523798,s__luteciae
248746,f__[Tissierellaceae]
1125608,g__Dokdonella
1134782,o__iii1-15
523792,g__Paenibacillus
239257,g__Candidatus_Methylomirabilis
249383,s__aquimarise1
822425,o__Spirobacillales
550588,f__Rhodospirillaceae
4420092,p__NKB19
4419504,g__Clostridium
223895,g__Coprococcus
228798,o__Clostridiales
240866,f__Rhodospirillaceae
2452007,g__Flavisolibacter
228795,f__ACK-M1
240862,g__DA101
159584,p__BHI80-139
240861,c__SAR202
348837,f__Pelagibacteraceae
4437418,g__Deinococcus
348839,o__Clostridiales
4437412,g__B-42
4437411,o__0319-7L14
813565,f__Rhodospirillaceae
813564,g__Erwinia
813567,f__A4b
586530,f__Flavobacteriaceae
815754,o__BA021
4472240,f__Erysipelotrichaceae
662961,g__Thermohalobacter
245980,o__Streptophyta
245981,f__kpj58rc
81270,o__Bacteroidales
534957,f__Peptostreptococcaceae
51091,s__casseliflavuse1
159856,f__Desulfobacteraceae
1587968,f__Saprospiraceae
688194,c__koll11
720852,g__Nostoc
43427,g__SAGMEG-1
4404112,g__Streptomyces
4440946,g__Dysgonomonas
247589,f__Comamonadaceae
4440944,g__Dysgonomonas
4440945,g__Candidatus_Azobacteroides
4419805,g__Marinobacter
247584,o__RB41
2235415,f__Peptococcaceae
21796,s__kuhniae
247587,f__Gemmataceae
852416,f__Chitinophagaceae
324201,c__Anaerolineae
818289,g__Butyrivibrio
324205,g__Niabella
321331,g__Coprococcus
554238,g__Leptolyngbya
818282,o__SC-I-84
15357,g__Streptococcus
90502,f__Saprospiraceae
1936082,o__Bacteroidales
524229,o__Euglenozoa
172128,g__Hyphomicrobium
4320170,c__TM7-1
90508,c__SAR202
172125,f__Aeromonadaceae
4320175,f__Ruminococcaceae
3606776,o__Z20
744337,c__ANME-1
317354,o__Bacteroidales
365492,g__Roseburia
2070748,c__Acidobacteria-5
248740,s__pasteurianum
160355,f__Desulfarculaceae
160354,f__Thermogemmatisporaceae
824481,g__Anaerolinea
517030,g__Streptomyces
692823,s__manihotivorans
273631,o__Clostridiales
1138789,f__Hyphomicrobiaceae
244639,o__Sphingobacteriales
281873,g__Comamonas
173252,o__Rhizobiales
244634,p__Proteobacteria
4345285,g__Staphylococcus
4473594,g__Inquilinus
235888,g__Desulfovibrio
235889,o__Flavobacteriales
4378169,g__Shewanella
702614,f__BA008
551186,g__Phormidium
254401,g__Phenylobacterium
254400,c__SAW1_B6
254402,f__Gemmataceae
586966,o__Myxococcales
751255,f__Sphingobacteriaceae
586960,f__SUP05
177045,s__roseoviridis
211984,p__WPS-2
551185,f__AK1AB1_02E
586968,g__Lactobacillus
237482,f__Gaiellaceae
252805,f__Lachnospiraceae
175698,f__Lachnospiraceae
175697,g__Coprococcus
2101299,g__Mucispirillum
1989696,f__Rhodobacteraceae
4321227,g__Paenibacillus
4321226,o__iii1-15
326732,o__Clostridiales
325156,o__Bacteroidales
304850,f__Lachnospiraceae
557769,o__Bacteroidales
4356890,f__Enterobacteriaceae
352472,f__Methylophilaceae
3406919,p__MAT-CR-M4-B07
4321229,f__Comamonadaceae
4378167,g__Shewanella
4378164,g__Shewanella
2688769,p__Bacteroidetes
168126,f__Flavobacteriaceae
2020093,c__TM7-1
4462692,k__Bacteria
4462691,g__Blvii28
310817,c__Thermomicrobia
539230,s__fastidiosae1
1847861,f__Verrucomicrobiaceae
1076519,f__mitochondria
545534,c__Anaerolineae
1561273,c__BD7-11
161407,k__Bacteria
4431593,c__OPB54
3057188,f__Phormidiaceae
591497,g__Desulfococcus
288343,f__Ruminococcaceae
178314,f__S24-7
1087785,f__Marine_group_II
537694,c__TK17
288349,f__Ruminococcaceae
102284,g__Thiothrix
1979817,o__AKAU3564
775089,g__Dickeya
176925,o__Clostridiales
568202,f__Dehalococcoidaceae
2731070,f__Rhodobacteraceae
4415163,g__Paludibacter
296920,o__CCM11a
587616,s__caricis
548585,g__Tepidimicrobium
548586,c__vadinHA49
587612,g__Kaistobacter
4095655,g__Blautia
706629,c__Alphaproteobacteria
238932,c__SAR202
1120950,g__Paenibacillus
307311,g__Sedimentibacter
656443,s__flexus
816228,o__HOC36
307315,g__Sphingomonas
337772,f__Ruminococcaceae
1144211,c__Betaproteobacteria
1144212,g__GOUTA19
319996,f__Ruminococcaceae
2699249,f__Thiotrichaceae
3723650,f__Sphingomonadaceae
1134437,g__SAGMEG-1
148827,g__Enterococcus
4438773,f__A4b
4438771,f__NB1-i
3526717,f__Rhodobacteraceae
585619,o__Cardiobacteriales
576030,f__Desulfarculaceae
338909,g__E6
284123,g__Campylobacter
4354635,g__Rhodoplanes
4354637,c__Gemm-2
4353943,c__SJA-4
4353942,o__Bacteroidales
1135669,f__Haliangiaceae
275990,o__Clostridiales
971441,g__Corynebacterium
257195,s__rhizosphaerae
1135661,g__Natronobacillus
243911,g__Mogibacterium
11156,g__Caminibacter
11150,s__pompejana_epibiont
302847,f__Ellin517
291658,o__Bacteroidales
1104654,g__Thermus
1104655,f__A714017
103681,f__Helicobacteraceae
3096510,g__Caldicoprobacter
291650,o__Bacteroidales
4453727,f__Desulfarculaceae
212201,f__S24-7
212202,f__Thermogemmatisporaceae
1787797,c__SM1A07
526204,f__Erythrobacteraceae
1061059,p__FBP
355120,f__Ruminococcaceae
1037256,f__Gaiellaceae
1108899,g__Steroidobacter
263899,o__Clostridiales
774778,o__OPB11
354832,f__Halobacteriaceae
3599069,g__Salinispora
580399,c__SHA-26
263891,o__Clostridiales
774771,o__Sediment-1
347954,g__Dehalobacterium
263895,g__rc4-4
354839,s__saprophyticus
